county,oct_rate,state,year
Taylor County,5.3,Wisconsin,2012
Trempealeau County,4.5,Wisconsin,2012
Vernon County,5.2,Wisconsin,2012
Vilas County,7.9,Wisconsin,2012
Walworth County,5.9,Wisconsin,2012
Washburn County,6.6,Wisconsin,2012
Washington County,5.2,Wisconsin,2012
Waukesha County,4.9,Wisconsin,2012
Waupaca County,6.4,Wisconsin,2012
Waushara County,7.3,Wisconsin,2012
Winnebago County,5.8,Wisconsin,2012
Wood County,6,Wisconsin,2012
Albany County,3.8,Wyoming,2012
Big Horn County,5.1,Wyoming,2012
Campbell County,4.5,Wyoming,2012
Carbon County,4.6,Wyoming,2012
Converse County,3.8,Wyoming,2012
Crook County,4.6,Wyoming,2012
Fremont County,5.5,Wyoming,2012
Goshen County,4,Wyoming,2012
Hot Springs County,4.6,Wyoming,2012
Johnson County,4.5,Wyoming,2012
Laramie County,5.3,Wyoming,2012
Lincoln County,5.8,Wyoming,2012
Natrona County,4.7,Wyoming,2012
Niobrara County,3.2,Wyoming,2012
Park County,5.1,Wyoming,2012
Platte County,4.4,Wyoming,2012
Sheridan County,5.4,Wyoming,2012
Sublette County,4.6,Wyoming,2012
Sweetwater County,4.3,Wyoming,2012
Teton County,6.3,Wyoming,2012
Uinta County,5.3,Wyoming,2012
Washakie County,4.3,Wyoming,2012
Weston County,3.4,Wyoming,2012
