county,nov_rate,state,year,2008_pop_est,total area sqmi,water area,land area
Eddy County,4.6,North Dakota,2008,2470,644.23,14.11,630.12
Emmons County,4.1,North Dakota,2008,3588,1554.72,44.83,1509.88
Foster County,2.6,North Dakota,2008,3436,646.72,11.52,635.2
Golden Valley County,3.5,North Dakota,2008,1650,1002.36,0.37,1001.99
Grand Forks County,2.8,North Dakota,2008,66917,1439.83,2.02,1437.81
Grant County,3.8,North Dakota,2008,2440,1665.92,6.46,1659.46
Griggs County,3,North Dakota,2008,2406,716.17,7.67,708.5
Hettinger County,3,North Dakota,2008,2479,1133.7,1.45,1132.25
Kidder County,4.5,North Dakota,2008,2419,1433.21,82.42,1350.79
Lamoure County,3.4,North Dakota,2008,4218,1150.81,3.63,1147.18
Logan County,3.2,North Dakota,2008,2000,1011.07,18.43,992.64
McHenry County,3.9,North Dakota,2008,5355,1911.71,37.62,1874.09
McIntosh County,2.5,North Dakota,2008,2911,995.04,19.84,975.19
McKenzie County,2.2,North Dakota,2008,5908,2860.89,118.87,2742.02
McLean County,4.7,North Dakota,2008,8883,2328.17,218.21,2109.95
Mercer County,4.8,North Dakota,2008,8295,1112.42,66.93,1045.49
Morton County,3.5,North Dakota,2008,26696,1945.28,19.01,1926.27
Mountrail County,3.6,North Dakota,2008,7153,1941.08,117.15,1823.93
Nelson County,2.8,North Dakota,2008,3176,1008.74,27.12,981.62
Oliver County,5.1,North Dakota,2008,1836,731.19,7.67,723.52
Pembina County,4.9,North Dakota,2008,7452,1121.74,2.99,1118.75
Pierce County,3.7,North Dakota,2008,4372,1082.16,64.34,1017.82
Ramsey County,3.7,North Dakota,2008,11434,1300.88,116.04,1184.85
Ransom County,2.9,North Dakota,2008,5677,864.13,1.38,862.75
Renville County,1.9,North Dakota,2008,2387,892.03,17.27,874.77
Richland County,3.9,North Dakota,2008,16488,1445.73,9.02,1436.71
Rolette County,8.8,North Dakota,2008,13744,939.33,36.88,902.45
Sargent County,3.9,North Dakota,2008,3978,867.09,8.34,858.75
Sheridan County,4.7,North Dakota,2008,1351,1005.78,34.02,971.75
Sioux County,4.8,North Dakota,2008,4072,1128.3,34.18,1094.12
Slope County,1.2,North Dakota,2008,730,1219.22,1.28,1217.94
Stark County,2.1,North Dakota,2008,23375,1340.46,2.3,1338.16
Steele County,2,North Dakota,2008,1960,715.49,3.13,712.36
Stutsman County,2.5,North Dakota,2008,20812,2298.26,76.86,2221.4
Towner County,3,North Dakota,2008,2234,1041.56,17,1024.55
Traill County,3,North Dakota,2008,8157,862.53,0.65,861.89
Walsh County,3.8,North Dakota,2008,11296,1294.11,12.36,1281.74
Ward County,2.4,North Dakota,2008,58670,2056.25,43.36,2012.88
Wells County,3.8,North Dakota,2008,4253,1290.62,19.34,1271.28
Williams County,1.4,North Dakota,2008,20928,2147.97,77.51,2070.46
Adams County,9.4,Ohio,2008,28686,585.79,1.88,583.91
Allen County,7.9,Ohio,2008,106773,406.88,2.46,404.43
Ashland County,8.8,Ohio,2008,53499,426.85,2.47,424.37
Ashtabula County,8.6,Ohio,2008,101826,1368.47,666.03,702.44
Athens County,6.3,Ohio,2008,64546,508.54,1.78,506.76
Auglaize County,6.1,Ohio,2008,46167,401.72,0.47,401.25
Belmont County,6.1,Ohio,2008,70356,541.39,4.04,537.35
Brown County,8,Ohio,2008,44668,495.22,3.46,491.76
Butler County,6.3,Ohio,2008,364179,470.2,2.93,467.27
Carroll County,8.5,Ohio,2008,28999,399.01,4.33,394.67
Champaign County,7.1,Ohio,2008,40263,429.71,1.15,428.56
Clark County,6.9,Ohio,2008,139404,403.56,3.7,399.86
Clermont County,6.3,Ohio,2008,195891,457.67,5.68,451.99
Clinton County,6.9,Ohio,2008,42656,412.29,1.41,410.88
Columbiana County,8.1,Ohio,2008,108469,535.18,2.73,532.46
Coshocton County,9.3,Ohio,2008,36953,567.58,3.51,564.07
Crawford County,9.6,Ohio,2008,44291,402.83,0.72,402.11
Cuyahoga County,6.2,Ohio,2008,1291479,1245.56,787.07,458.49
Darke County,6.8,Ohio,2008,52909,600.29,0.49,599.8
Defiance County,8.1,Ohio,2008,39250,414.19,3.03,411.16
Delaware County,4.9,Ohio,2008,166652,455.97,13.56,442.41
Erie County,8,Ohio,2008,77573,626.15,371.27,254.88
Fairfield County,6,Ohio,2008,144029,508.6,3.49,505.11
Fayette County,6,Ohio,2008,28896,407.08,0.5,406.58
Franklin County,5.9,Ohio,2008,1141183,543.32,3.45,539.87
Fulton County,9.1,Ohio,2008,42780,407.32,0.54,406.78
Gallia County,6.2,Ohio,2008,30997,471.13,2.36,468.78
Geauga County,4.8,Ohio,2008,93583,408.29,4.63,403.66
Greene County,6.6,Ohio,2008,160115,416.21,1.34,414.88
Guernsey County,9.8,Ohio,2008,40347,528.29,6.39,521.9
Hamilton County,6.1,Ohio,2008,799840,412.78,5.42,407.36
Hancock County,7.1,Ohio,2008,74781,533.6,2.24,531.35
Hardin County,7.2,Ohio,2008,32200,470.54,0.25,470.29
Harrison County,7.8,Ohio,2008,15856,410.79,7.26,403.53
Henry County,8.5,Ohio,2008,28523,419.98,3.47,416.5
Highland County,7.9,Ohio,2008,43700,557.84,4.56,553.28
Hocking County,8,Ohio,2008,29445,423.6,0.85,422.75
Holmes County,5.4,Ohio,2008,42029,424.02,1.03,422.99
Huron County,10.8,Ohio,2008,60121,494.52,1.83,492.69
Jackson County,8,Ohio,2008,33164,421.5,1.22,420.28
Jefferson County,7.6,Ohio,2008,69989,410.87,1.27,409.61
Knox County,6.6,Ohio,2008,60348,529.53,2.41,527.12
Lake County,5.1,Ohio,2008,229904,978.87,750.65,228.21
Lawrence County,5.5,Ohio,2008,62640,457.28,2.32,454.96
Licking County,6.6,Ohio,2008,163916,688.38,1.88,686.5
Logan County,6.7,Ohio,2008,46115,466.78,8.34,458.44
Lorain County,6.2,Ohio,2008,299814,923.02,430.52,492.5
Lucas County,9.7,Ohio,2008,443909,595.88,255.42,340.46
Madison County,6.5,Ohio,2008,43163,466.18,0.74,465.44
Mahoning County,7.7,Ohio,2008,241572,423.38,8.14,415.25
Marion County,7.7,Ohio,2008,66840,404.15,0.3,403.84
Medina County,5.2,Ohio,2008,170330,423.11,1.57,421.55
Meigs County,9.7,Ohio,2008,23534,432.38,2.95,429.42
Mercer County,5.5,Ohio,2008,41022,473.29,10.03,463.27
Miami County,7,Ohio,2008,102430,409.22,2.18,407.04
Monroe County,8.9,Ohio,2008,14833,457.46,1.92,455.54
Montgomery County,8.1,Ohio,2008,537664,464.34,2.67,461.68
Morgan County,9.9,Ohio,2008,15104,421.86,4.2,417.66
Morrow County,7.7,Ohio,2008,34877,407.36,1.13,406.22
Muskingum County,9.2,Ohio,2008,85874,672.59,7.97,664.63
Noble County,9.8,Ohio,2008,14653,404.59,5.59,399
Ottawa County,10.3,Ohio,2008,41554,585.12,330.17,254.95
Paulding County,9.2,Ohio,2008,19670,418.9,2.64,416.26
Perry County,8.7,Ohio,2008,36150,412.59,2.82,409.78
Pickaway County,7.9,Ohio,2008,55376,506.79,4.88,501.91
Pike County,10.7,Ohio,2008,28763,443.94,2.46,441.49
Portage County,6.4,Ohio,2008,160184,507.11,14.72,492.39
Preble County,7.6,Ohio,2008,42688,426.33,1.52,424.8
Putnam County,5.9,Ohio,2008,34655,484.23,0.36,483.87
Richland County,8.4,Ohio,2008,126128,500.33,3.45,496.88
Ross County,8.5,Ohio,2008,77675,692.96,4.55,688.41
Sandusky County,8.3,Ohio,2008,61184,417.77,8.59,409.18
Scioto County,9.1,Ohio,2008,79133,616.07,3.8,612.27
Seneca County,7.8,Ohio,2008,57199,552.37,1.78,550.59
Shelby County,7.3,Ohio,2008,49454,411.03,1.76,409.27
Stark County,7.1,Ohio,2008,377141,580.91,4.77,576.14
Summit County,6.5,Ohio,2008,543116,420.06,7.34,412.72
Trumbull County,8,Ohio,2008,212191,634.72,18.24,616.48
Tuscarawas County,6.5,Ohio,2008,92634,571.48,3.91,567.58
Union County,5.7,Ohio,2008,50856,436.98,0.33,436.65
Van Wert County,11.2,Ohio,2008,29075,410.49,0.4,410.09
Vinton County,10,Ohio,2008,13452,414.96,0.88,414.08
Warren County,6,Ohio,2008,208640,407.14,7.51,399.63
Washington County,5.6,Ohio,2008,62040,640.15,5,635.15
Wayne County,6.3,Ohio,2008,114610,556.31,0.96,555.36
Williams County,9.7,Ohio,2008,38297,423.05,1.31,421.74
Wood County,7.7,Ohio,2008,125275,620.54,3.22,617.32
Wyandot County,8.7,Ohio,2008,22642,407.62,2.01,405.61
Adair County,5,Oklahoma,2008,22346,577.03,1.36,575.67
Alfalfa County,3.2,Oklahoma,2008,5618,881.44,14.79,866.65
Atoka County,5.1,Oklahoma,2008,14220,990,11.71,978.29
Beaver County,2.2,Oklahoma,2008,5521,1817.58,3.22,1814.36
Beckham County,2.5,Oklahoma,2008,22817,904.14,2.31,901.83
Blaine County,4.1,Oklahoma,2008,12019,938.88,10.45,928.43
Bryan County,3.7,Oklahoma,2008,41453,943.43,34.63,908.8
Caddo County,4.4,Oklahoma,2008,28612,1290.31,11.98,1278.33
Canadian County,3.8,Oklahoma,2008,109969,905.17,5.45,899.71
Carter County,4.3,Oklahoma,2008,46910,833.72,9.93,823.79
Cherokee County,4.4,Oklahoma,2008,46217,776.4,25.37,751.04
Choctaw County,5.6,Oklahoma,2008,15112,800.68,26.75,773.93
Cimarron County,3,Oklahoma,2008,2449,1841.17,6.13,1835.04
Cleveland County,3.7,Oklahoma,2008,246790,558.34,22.23,536.11
Coal County,4.9,Oklahoma,2008,5745,521.3,3.07,518.22
Comanche County,4.1,Oklahoma,2008,118001,1083.82,14.48,1069.35
Cotton County,3.3,Oklahoma,2008,6165,641.94,5.31,636.64
Craig County,4.1,Oklahoma,2008,14910,762.71,1.68,761.03
Creek County,4.9,Oklahoma,2008,68817,969.77,14.23,955.53
Custer County,2.8,Oklahoma,2008,26816,1002,15.49,986.51
Delaware County,4.6,Oklahoma,2008,41018,792.33,51.68,740.65
Dewey County,2.5,Oklahoma,2008,4737,1008.26,8.13,1000.13
Ellis County,2.4,Oklahoma,2008,4043,1231.84,2.7,1229.14
Garfield County,2.9,Oklahoma,2008,58845,1059.94,1.55,1058.39
Garvin County,3.3,Oklahoma,2008,27529,813.66,6.18,807.49
Grady County,4.4,Oklahoma,2008,51621,1105.3,4.34,1100.96
Grant County,2.8,Oklahoma,2008,4598,1003.61,3.05,1000.56
Greer County,4.9,Oklahoma,2008,6200,643.66,4.3,639.36
Harmon County,4.1,Oklahoma,2008,2827,538.56,0.74,537.82
Harper County,2.5,Oklahoma,2008,3645,1040.96,1.96,1039
Haskell County,4,Oklahoma,2008,12620,625.27,48.24,577.03
Hughes County,5.7,Oklahoma,2008,13397,814.64,7.9,806.73
Jackson County,4.2,Oklahoma,2008,26038,804.15,1.47,802.68
Jefferson County,4.7,Oklahoma,2008,6408,773.83,15.07,758.75
Johnston County,5.3,Oklahoma,2008,10772,658.29,13.78,644.5
Kay County,3.9,Oklahoma,2008,46410,945.12,26.42,918.7
Kingfisher County,2.6,Oklahoma,2008,14748,905.96,2.96,903
Kiowa County,4,Oklahoma,2008,9518,1030.66,16.1,1014.56
Latimer County,4.5,Oklahoma,2008,11068,729.12,6.95,722.17
Le Flore County,5.4,Oklahoma,2008,49802,1608.03,22.2,1585.82
Lincoln County,4.5,Oklahoma,2008,33710,965.62,7.88,957.74
Logan County,3.9,Oklahoma,2008,39964,748.92,4.46,744.45
Love County,3.9,Oklahoma,2008,9291,531.94,16.56,515.38
Major County,2.6,Oklahoma,2008,7456,957.87,1.11,956.76
Marshall County,5.2,Oklahoma,2008,15482,426.95,55.84,371.11
Mayes County,4.6,Oklahoma,2008,40984,683.51,27.37,656.14
McClain County,3.8,Oklahoma,2008,33107,580.13,10.46,569.67
McCurtain County,7.2,Oklahoma,2008,33112,1901.32,49.07,1852.26
McIntosh County,5.3,Oklahoma,2008,19952,712.48,92.48,620.01
Murray County,3.1,Oklahoma,2008,13144,424.92,6.67,418.25
Muskogee County,5.2,Oklahoma,2008,70050,838.99,25.14,813.85
Noble County,3.6,Oklahoma,2008,11537,742.44,10.54,731.9
Nowata County,4.9,Oklahoma,2008,10788,580.87,15.92,564.95
Okfuskee County,4.6,Oklahoma,2008,12008,628.91,4.15,624.76
Oklahoma County,4.3,Oklahoma,2008,701484,718.31,9.22,709.09
Okmulgee County,5.8,Oklahoma,2008,39379,702.32,5.34,696.97
Osage County,4.5,Oklahoma,2008,47336,2303.8,53,2250.8
Ottawa County,4.4,Oklahoma,2008,31838,484.73,13.41,471.32
Pawnee County,5.2,Oklahoma,2008,16447,594.87,25.43,569.44
Payne County,4.2,Oklahoma,2008,75000,697.13,10.79,686.34
Pittsburg County,3.7,Oklahoma,2008,45450,1377.85,71.91,1305.94
Pontotoc County,3.6,Oklahoma,2008,36687,725.45,5.82,719.64
Pottawatomie County,4.2,Oklahoma,2008,68752,793.26,5.57,787.7
Pushmataha County,5.7,Oklahoma,2008,11493,1422.78,25.47,1397.31
Roger Mills County,2.5,Oklahoma,2008,3557,1146.46,4.58,1141.87
Rogers County,4,Oklahoma,2008,85390,711.44,36.49,674.95
Seminole County,4.7,Oklahoma,2008,25198,640.57,8.06,632.51
Sequoyah County,5.9,Oklahoma,2008,41825,714.88,41.06,673.82
Stephens County,3.7,Oklahoma,2008,44508,891.12,17.08,874.04
Texas County,2.9,Oklahoma,2008,19539,2048.81,11.66,2037.16
Tillman County,4.4,Oklahoma,2008,8112,879.21,7.25,871.97
Tulsa County,4,Oklahoma,2008,588510,587.02,16.72,570.3
Wagoner County,4,Oklahoma,2008,70646,590.99,28.07,562.91
Washington County,3.4,Oklahoma,2008,50641,424.15,7.34,416.82
Washita County,2.9,Oklahoma,2008,11595,1009.07,5.73,1003.35
Woods County,3,Oklahoma,2008,8533,1290.07,3.51,1286.57
Woodward County,2.6,Oklahoma,2008,20120,1246.01,3.71,1242.3
Baker County,8.5,Oregon,2008,16195,3088.43,20.32,3068.12
Benton County,5.7,Oregon,2008,84150,678.97,2.51,676.46
Clackamas County,7.3,Oregon,2008,371103,1879.01,10.83,1868.17
Clatsop County,6.8,Oregon,2008,36825,1084.75,257.52,827.23
Columbia County,9,Oregon,2008,49209,688.33,31.61,656.72
Coos County,10.4,Oregon,2008,63226,1806.38,205.9,1600.48
Crook County,12.9,Oregon,2008,21811,2987.41,8.03,2979.38
Curry County,11.1,Oregon,2008,22305,1988.57,361.19,1627.38
Deschutes County,10.8,Oregon,2008,156820,3054.77,36.61,3018.15
Douglas County,12,Oregon,2008,107316,5133.83,97.21,5036.62
Gilliam County,4.9,Oregon,2008,1886,1222.84,18.77,1204.07
Grant County,12.8,Oregon,2008,7303,4529.32,0.71,4528.6
Harney County,10.5,Oregon,2008,7375,10226.49,92.16,10134.33
Hood River County,5.6,Oregon,2008,21589,533.56,11.21,522.35
Jackson County,9.3,Oregon,2008,201162,2801.77,16.57,2785.19
Jefferson County,12.6,Oregon,2008,21885,1791.17,10.38,1780.78
Josephine County,11.4,Oregon,2008,82389,1641.63,2.04,1639.59
Klamath County,10.9,Oregon,2008,66732,6135.75,191.56,5944.19
Lake County,9.8,Oregon,2008,7961,8358.47,222.71,8135.75
Lane County,8.7,Oregon,2008,348176,4721.79,167.79,4554
Lincoln County,8.9,Oregon,2008,45915,1193.79,214.23,979.57
Linn County,9.8,Oregon,2008,114967,2310.15,17.97,2292.18
Malheur County,8.4,Oregon,2008,31311,9929.99,42.9,9887.09
Marion County,8.2,Oregon,2008,309729,1194.13,10.18,1183.95
Morrow County,7.3,Oregon,2008,11002,2048.53,16.15,2032.38
Multnomah County,7.4,Oregon,2008,712989,465.65,30.42,435.23
Polk County,6.9,Oregon,2008,74346,744.15,3.12,741.03
Sherman County,7.2,Oregon,2008,1691,831.2,8,823.21
Tillamook County,7,Oregon,2008,25151,1332.78,230.63,1102.15
Umatilla County,7.3,Oregon,2008,74488,3231.25,15.99,3215.26
Union County,9.7,Oregon,2008,25473,2038.55,2,2036.55
Wallowa County,9.4,Oregon,2008,6900,3151.69,6.36,3145.34
Wasco County,7.8,Oregon,2008,24617,2395.32,14.28,2381.05
Washington County,6.6,Oregon,2008,515815,726.38,2.63,723.75
Wheeler County,7.7,Oregon,2008,1399,1715.46,0.55,1714.92
Yamhill County,8.3,Oregon,2008,97537,718.36,2.79,715.56
Adams County,4.8,Pennsylvania,2008,101056,521.52,1.51,520.01
Allegheny County,5,Pennsylvania,2008,1221071,744.71,14.54,730.17
Armstrong County,6.4,Pennsylvania,2008,69611,664.44,10.51,653.93
Beaver County,5.6,Pennsylvania,2008,171336,443.9,9.69,434.21
Bedford County,7.8,Pennsylvania,2008,50052,1017.4,2.89,1014.51
Berks County,6,Pennsylvania,2008,407737,865.67,6.79,858.88
Blair County,5.6,Pennsylvania,2008,127112,527.11,1.31,525.8
Bradford County,5.7,Pennsylvania,2008,62318,1161.03,10.37,1150.67
Bucks County,5.1,Pennsylvania,2008,623297,622.11,14.74,607.38
Butler County,4.8,Pennsylvania,2008,182673,794.79,6.26,788.53
Cambria County,6.4,Pennsylvania,2008,144646,693.43,5.41,688.02
Cameron County,11.2,Pennsylvania,2008,5186,398.6,1.44,397.16
Carbon County,7.1,Pennsylvania,2008,64947,387.23,6.2,381.04
Centre County,4.5,Pennsylvania,2008,151645,1111.85,4.32,1107.53
Chester County,4.3,Pennsylvania,2008,491473,759.81,3.84,755.97
Clarion County,6.6,Pennsylvania,2008,40355,608.95,6.51,602.44
Clearfield County,7.1,Pennsylvania,2008,82130,1153.8,6.49,1147.32
Clinton County,6.1,Pennsylvania,2008,38955,898.09,7.23,890.87
Columbia County,5.8,Pennsylvania,2008,66645,489.79,4.24,485.55
Crawford County,6,Pennsylvania,2008,89023,1037.74,25.01,1012.72
Cumberland County,4.6,Pennsylvania,2008,231357,551.14,0.98,550.17
Dauphin County,5.2,Pennsylvania,2008,265395,557.53,32.24,525.29
Delaware County,5.3,Pennsylvania,2008,556246,190.74,6.53,184.21
Elk County,7.3,Pennsylvania,2008,32504,832.23,3.58,828.65
Erie County,5.9,Pennsylvania,2008,278686,1558.4,756.46,801.95
Fayette County,6.7,Pennsylvania,2008,138813,798,7.86,790.14
Forest County,8.8,Pennsylvania,2008,7470,431.4,3.28,428.12
Franklin County,5,Pennsylvania,2008,147032,772.63,0.71,771.92
Fulton County,8.8,Pennsylvania,2008,14900,438.03,0.46,437.57
Greene County,5.7,Pennsylvania,2008,39074,577.95,2.09,575.86
Huntingdon County,7.9,Pennsylvania,2008,45853,889.03,14.98,874.05
Indiana County,5.2,Pennsylvania,2008,88807,834.29,5.02,829.27
Jefferson County,5.9,Pennsylvania,2008,45260,656.87,1.39,655.48
Juniata County,5.9,Pennsylvania,2008,24409,393.57,1.98,391.59
Lackawanna County,5.9,Pennsylvania,2008,214044,464.51,5.88,458.63
Lancaster County,4.7,Pennsylvania,2008,511957,983.81,34.75,949.06
Lawrence County,6.4,Pennsylvania,2008,91798,362.76,2.3,360.46
Lebanon County,4.5,Pennsylvania,2008,131574,362.6,0.74,361.86
Lehigh County,5.8,Pennsylvania,2008,344743,348.34,1.68,346.66
Luzerne County,6.6,Pennsylvania,2008,319210,907.13,16.32,890.81
Lycoming County,6,Pennsylvania,2008,116147,1243.77,8.91,1234.85
Mc Kean County,6.8,Pennsylvania,2008,43856,984.17,2.6,981.57
Mercer County,7.4,Pennsylvania,2008,117189,682.57,10.76,671.82
Mifflin County,7.1,Pennsylvania,2008,46600,414.6,2.75,411.86
Monroe County,6.6,Pennsylvania,2008,168576,617.42,8.92,608.5
Montgomery County,4.8,Pennsylvania,2008,789250,487.45,4.33,483.12
Montour County,5.1,Pennsylvania,2008,18090,132.3,1.55,130.75
Northampton County,5.8,Pennsylvania,2008,295096,377.36,3.56,373.8
Northumberland County,7.2,Pennsylvania,2008,94150,477.38,17.47,459.91
Perry County,5.6,Pennsylvania,2008,45549,555.77,2.25,553.52
Philadelphia County,7.6,Pennsylvania,2008,1499731,142.64,7.55,135.09
Pike County,5.7,Pennsylvania,2008,57739,566.64,19.83,546.81
Potter County,7.4,Pennsylvania,2008,17464,1081.42,0.25,1081.17
Schuylkill County,6.9,Pennsylvania,2008,148463,782.61,4.25,778.36
Snyder County,6.7,Pennsylvania,2008,39481,332.16,0.95,331.2
Somerset County,7,Pennsylvania,2008,78120,1081.17,6.51,1074.66
Sullivan County,6.7,Pennsylvania,2008,6462,452.35,2.41,449.94
Susquehanna County,6.1,Pennsylvania,2008,43405,832.4,9.54,822.86
Tioga County,6.5,Pennsylvania,2008,41609,1137.3,3.58,1133.73
Union County,6.5,Pennsylvania,2008,45057,317.12,0.39,316.73
Venango County,6,Pennsylvania,2008,55315,683.02,7.98,675.04
Warren County,5.6,Pennsylvania,2008,41853,897.81,14.36,883.45
Washington County,5.3,Pennsylvania,2008,207240,860.95,3.86,857.09
Wayne County,5.6,Pennsylvania,2008,51692,750.54,21.32,729.22
Westmoreland County,5.5,Pennsylvania,2008,366058,1036.34,10.86,1025.48
Wyoming County,6.1,Pennsylvania,2008,28294,404.79,7.59,397.2
York County,5.2,Pennsylvania,2008,429399,910.25,5.8,904.45
Bristol County,8.1,Rhode Island,2008,50668,44.71,20.03,24.68
Kent County,8.2,Rhode Island,2008,167269,188.1,17.92,170.17
Newport County,7.7,Rhode Island,2008,82505,313.64,209.59,104.05
Providence County,9.3,Rhode Island,2008,627889,435.82,22.56,413.27
Washington County,7.4,Rhode Island,2008,126672,562.77,230.02,332.75
Abbeville County,8.9,South Carolina,2008,25699,511.05,3.02,508.03
Aiken County,6.8,South Carolina,2008,156896,1080.46,7.79,1072.66
Allendale County,18,South Carolina,2008,10803,412.58,4.38,408.2
Anderson County,7.7,South Carolina,2008,184520,757.45,39.43,718.02
Bamberg County,13.2,South Carolina,2008,16104,395.47,2.22,393.25
Barnwell County,13.7,South Carolina,2008,22761,557.25,8.84,548.41
Beaufort County,6.3,South Carolina,2008,156399,922.88,336.03,586.86
Berkeley County,7.2,South Carolina,2008,171099,1228.07,130.35,1097.72
Calhoun County,9.1,South Carolina,2008,15175,392.34,12.11,380.22
Charleston County,6.3,South Carolina,2008,341921,1358.11,439.61,918.51
Cherokee County,11,South Carolina,2008,54981,397.28,4.59,392.69
Chester County,13.1,South Carolina,2008,33454,586.16,5.64,580.52
Chesterfield County,11,South Carolina,2008,46319,805.78,7.18,798.6
Clarendon County,11.3,South Carolina,2008,34875,695.66,88.46,607.21
Colleton County,9.8,South Carolina,2008,39014,1133.21,76.86,1056.36
Darlington County,10.2,South Carolina,2008,68773,566.78,5.63,561.14
