state,county,2003 Continuum,2003 Influence,Less high 1990,High diploma 1990,Some college 1990,Bachelors or higher 1990,Per less high 1990,Per high diploma 1990,Per some college 1990,Per bachelors or higher 1990,Less high 2000,High diploma 2000,Some college 2000,Bachelors or higher 2000,Per less high 2000,Per high diploma 2000,Per some college 2000,Per bachelors or higher 2000,2013 Continuum,2013 Urban Influence Code,Less high 2011,High diploma 2011,Some college 2011,Bachelors or higher 2011,Per less high 2011,Per high diploma 2011,Per some college 2011,Per bachelors or higher 2011
North Carolina,Yadkin County,2,2,8587,6686,4117,1482,41.1,32.0,19.7,7.1,6970,9187,6197,2562,28.0,36.9,24.9,10.3,2,2,5966,9075,8280,3165,22.5,34.3,31.3,11.9
North Carolina,Yancey County,8,7,4163,3476,1892,1058,39.3,32.8,17.9,10.0,3667,4687,2687,1668,28.9,36.9,21.1,13.1,8,7,2279,4311,3892,2500,17.6,33.2,30.0,19.3
North Dakota,Adams County,9,12,599,709,628,244,27.5,32.5,28.8,11.2,318,667,588,312,16.9,35.4,31.2,16.6,9,12,70,605,623,428,4.1,35.1,36.1,24.8
North Dakota,Barnes County,6,6,2014,2481,2423,1263,24.6,30.3,29.6,15.4,1171,2529,2372,1720,15.0,32.5,30.4,22.1,6,6,657,2439,2714,1983,8.4,31.3,34.8,25.4
North Dakota,Benson County,9,12,1431,1350,968,381,34.6,32.7,23.4,9.2,1023,1177,1276,426,26.2,30.2,32.7,10.9,9,12,578,1252,1464,563,15.0,32.5,38.0,14.6
North Dakota,Billings County,9,8,195,228,175,86,28.5,33.3,25.6,12.6,143,206,174,121,22.2,32.0,27.0,18.8,9,10,74,244,218,181,10.3,34.0,30.4,25.2
North Dakota,Bottineau County,9,10,1343,1508,1732,765,25.1,28.2,32.4,14.3,931,1478,1823,741,18.7,29.7,36.7,14.9,9,10,477,1463,1755,975,10.2,31.3,37.6,20.9
North Dakota,Bowman County,9,12,616,790,657,334,25.7,33.0,27.4,13.9,408,735,738,409,17.8,32.1,32.2,17.9,9,12,231,670,840,493,10.3,30.0,37.6,22.1
North Dakota,Burke County,9,10,711,680,568,187,33.1,31.7,26.5,8.7,358,588,539,202,21.2,34.9,32.0,12.0,9,10,183,446,533,284,12.7,30.8,36.9,19.6
North Dakota,Burleigh County,3,2,6378,9521,12175,9389,17.0,25.4,32.5,25.1,5412,10560,15854,12810,12.1,23.7,35.5,28.7,3,2,3850,14506,20770,20160,6.5,24.5,35.0,34.0
North Dakota,Cass County,3,2,7909,15513,21776,16332,12.9,25.2,35.4,26.5,6794,17102,27435,23337,9.1,22.9,36.7,31.3,3,2,5095,20738,37707,36976,5.1,20.6,37.5,36.8
North Dakota,Cavalier County,9,12,1312,1072,1249,525,31.6,25.8,30.0,12.6,734,1051,1223,454,21.2,30.4,35.3,13.1,9,12,304,795,1274,510,10.5,27.6,44.2,17.7
North Dakota,Dickey County,9,10,1240,1031,1070,638,31.2,25.9,26.9,16.0,779,1217,1187,632,20.4,31.9,31.1,16.6,9,10,475,1014,1105,940,13.4,28.7,31.3,26.6
North Dakota,Divide County,9,10,641,561,626,269,30.6,26.8,29.9,12.8,341,608,561,231,19.6,34.9,32.2,13.3,9,10,197,630,631,378,10.7,34.3,34.4,20.6
North Dakota,Dunn County,9,10,749,809,722,257,29.5,31.9,28.5,10.1,539,771,694,389,22.5,32.2,29.0,16.3,9,10,261,1000,1082,571,9.0,34.3,37.1,19.6
North Dakota,Eddy County,9,12,693,547,601,227,33.5,26.5,29.1,11.0,474,540,611,308,24.5,27.9,31.6,15.9,9,12,198,491,647,377,11.6,28.7,37.8,22.0
North Dakota,Emmons County,8,7,1418,1027,572,300,42.7,31.0,17.2,9.0,1066,936,740,383,34.1,30.0,23.7,12.3,8,7,406,923,791,383,16.2,36.9,31.6,15.3
North Dakota,Foster County,9,10,815,822,706,322,30.6,30.8,26.5,12.1,564,769,728,508,22.0,29.9,28.3,19.8,9,10,298,762,910,456,12.3,31.4,37.5,18.8
North Dakota,Golden Valley County,9,12,339,371,414,209,25.4,27.8,31.1,15.7,161,435,429,253,12.6,34.0,33.6,19.8,9,12,100,289,543,274,8.3,24.0,45.0,22.7
North Dakota,Grand Forks County,3,2,5637,9640,13710,10104,14.4,24.7,35.1,25.8,4051,9100,13810,10405,10.8,24.4,37.0,27.8,3,2,2845,9803,13968,13080,7.2,24.7,35.2,33.0
North Dakota,Grant County,8,7,917,766,552,219,37.4,31.2,22.5,8.9,544,677,595,228,26.6,33.1,29.1,11.2,8,7,205,708,621,317,11.1,38.2,33.5,17.1
North Dakota,Griggs County,9,12,733,637,638,277,32.1,27.9,27.9,12.1,424,650,606,313,21.3,32.6,30.4,15.7,9,12,206,664,573,323,11.7,37.6,32.4,18.3
North Dakota,Hettinger County,9,10,725,756,607,289,30.5,31.8,25.5,12.2,498,645,551,284,25.2,32.6,27.9,14.4,9,10,216,712,708,285,11.2,37.1,36.9,14.8
North Dakota,Kidder County,8,7,882,591,510,252,39.5,26.4,22.8,11.3,555,694,515,218,28.0,35.0,26.0,11.0,8,7,208,583,650,349,11.6,32.6,36.3,19.5
North Dakota,Lamoure County,9,10,1231,1128,851,455,33.6,30.8,23.2,12.4,814,1116,910,457,24.7,33.8,27.6,13.9,9,10,390,950,1022,631,13.0,31.7,34.1,21.1
North Dakota,Logan County,9,10,980,488,379,189,48.1,24.0,18.6,9.3,575,504,395,219,34.0,29.8,23.3,12.9,9,10,261,568,433,183,18.1,39.3,30.0,12.7
North Dakota,McHenry County,9,8,1478,1473,1058,430,33.3,33.2,23.8,9.7,967,1462,1211,552,23.1,34.9,28.9,13.2,9,8,419,1509,1385,765,10.3,37.0,34.0,18.8
North Dakota,McIntosh County,9,12,1529,549,626,283,51.2,18.4,21.0,9.5,1050,667,608,255,40.7,25.9,23.6,9.9,9,12,442,687,644,409,20.3,31.5,29.5,18.7
North Dakota,McKenzie County,9,10,1072,1252,1046,559,27.3,31.9,26.6,14.2,763,1185,1123,573,20.9,32.5,30.8,15.7,9,10,486,1673,2386,1345,8.3,28.4,40.5,22.8
North Dakota,McLean County,8,7,2189,1879,2002,822,31.8,27.3,29.0,11.9,1389,2043,2187,1001,21.0,30.9,33.0,15.1,8,7,605,2328,2642,1309,8.8,33.8,38.4,19.0
North Dakota,Mercer County,6,6,1776,1739,1968,690,28.8,28.2,31.9,11.2,1212,1792,1945,831,21.0,31.0,33.7,14.4,7,11,619,1838,2469,1272,10.0,29.7,39.8,20.5
North Dakota,Morton County,3,2,4363,4395,3969,2036,29.6,29.8,26.9,13.8,3270,5277,5161,2812,19.8,31.9,31.2,17.0,3,2,1681,6064,7112,5202,8.4,30.2,35.5,25.9
North Dakota,Mountrail County,9,10,1213,1324,1374,579,27.0,29.5,30.6,12.9,954,1274,1408,673,22.1,29.6,32.7,15.6,9,10,473,1755,2382,1301,8.0,29.7,40.3,22.0
North Dakota,Nelson County,8,7,979,1026,856,341,30.6,32.0,26.7,10.6,513,849,910,481,18.6,30.8,33.1,17.5,8,7,215,724,959,450,9.2,30.8,40.8,19.2
North Dakota,Oliver County,8,7,465,481,357,157,31.8,32.9,24.5,10.8,282,495,457,168,20.1,35.3,32.6,12.0,3,2,169,395,510,228,13.0,30.3,39.2,17.5
North Dakota,Pembina County,9,12,1656,1974,1712,808,26.9,32.1,27.8,13.1,1192,1885,1862,969,20.2,31.9,31.5,16.4,9,12,546,2021,1674,996,10.4,38.6,32.0,19.0
North Dakota,Pierce County,7,11,1185,933,893,466,34.1,26.8,25.7,13.4,770,988,1056,486,23.3,29.9,32.0,14.7,7,9,450,1062,1200,486,14.1,33.2,37.5,15.2
North Dakota,Ramsey County,7,11,2119,2119,2713,1354,25.5,25.5,32.7,16.3,1614,2047,2931,1531,19.9,25.2,36.1,18.8,7,11,771,2385,2922,1814,9.8,30.2,37.0,23.0
North Dakota,Ransom County,8,7,1099,1353,1178,451,26.9,33.2,28.9,11.1,762,1449,1212,642,18.7,35.6,29.8,15.8,8,7,387,1401,1360,696,10.1,36.4,35.4,18.1
North Dakota,Renville County,9,8,550,717,653,209,25.8,33.7,30.7,9.8,298,616,657,301,15.9,32.9,35.1,16.1,9,8,119,518,809,274,6.9,30.1,47.0,15.9
North Dakota,Richland County,6,5,2658,3045,3889,1433,24.1,27.6,35.3,13.0,1847,3012,4464,1668,16.8,27.4,40.6,15.2,6,5,907,2977,4300,2277,8.7,28.5,41.1,21.8
North Dakota,Rolette County,9,12,2707,1401,1774,778,40.6,21.0,26.6,11.7,1949,1970,2396,1091,26.3,26.6,32.4,14.7,9,12,1420,1783,3279,1709,17.3,21.8,40.0,20.9
North Dakota,Sargent County,9,10,834,1132,788,296,27.3,37.1,25.8,9.7,564,1051,995,379,18.9,35.2,33.3,12.7,9,10,229,904,1077,546,8.3,32.8,39.1,19.8
North Dakota,Sheridan County,9,12,780,391,248,126,50.5,25.3,16.1,8.2,412,400,344,124,32.2,31.3,26.9,9.7,9,12,146,388,360,160,13.9,36.8,34.2,15.2
North Dakota,Sioux County,8,7,568,578,471,177,31.7,32.2,26.3,9.9,412,615,678,214,21.5,32.0,35.3,11.2,3,2,362,725,800,394,15.9,31.8,35.1,17.3
North Dakota,Slope County,9,10,167,176,181,61,28.5,30.1,30.9,10.4,94,196,162,86,17.5,36.4,30.1,16.0,9,12,62,169,157,134,11.9,32.4,30.1,25.7
North Dakota,Stark County,7,8,3773,4142,4020,2074,26.9,29.6,28.7,14.8,2870,3955,4250,3177,20.1,27.8,29.8,22.3,7,8,1879,5726,6624,4567,10.0,30.5,35.2,24.3
North Dakota,Steele County,8,7,471,474,503,230,28.1,28.2,30.0,13.7,213,433,580,303,13.9,28.3,37.9,19.8,8,7,100,453,626,289,6.8,30.9,42.6,19.7
North Dakota,Stutsman County,7,8,3847,4639,3612,2426,26.5,31.9,24.9,16.7,2770,4959,4015,2874,18.9,33.9,27.5,19.7,7,8,1592,5155,4346,3433,11.0,35.5,29.9,23.6
North Dakota,Towner County,9,12,687,775,676,311,28.1,31.6,27.6,12.7,372,695,658,332,18.1,33.8,32.0,16.1,9,12,133,548,676,292,8.1,33.2,41.0,17.7
North Dakota,Traill County,8,7,1322,1535,1795,1000,23.4,27.2,31.8,17.7,901,1437,1997,1207,16.3,25.9,36.0,21.8,8,7,441,1379,2200,1445,8.1,25.2,40.3,26.4
North Dakota,Walsh County,6,6,2930,2860,2167,1185,32.0,31.3,23.7,13.0,1995,2736,2666,1133,23.4,32.1,31.3,13.3,6,6,1069,2785,2551,1327,13.8,36.0,33.0,17.2
North Dakota,Ward County,5,8,5835,10430,11217,6435,17.2,30.8,33.1,19.0,4546,10397,13058,7956,12.6,28.9,36.3,22.1,5,8,2885,12093,15634,10654,7.0,29.3,37.9,25.8
North Dakota,Wells County,9,12,1535,1199,966,473,36.8,28.7,23.1,11.3,1019,1148,1039,509,27.4,30.9,28.0,13.7,9,12,513,1062,944,623,16.3,33.8,30.0,19.8
North Dakota,Williams County,7,8,3132,4198,4248,1936,23.2,31.1,31.4,14.3,2279,4143,4471,2155,17.5,31.8,34.3,16.5,7,8,1800,5486,7933,4037,9.3,28.5,41.2,21.0
Ohio,Adams County,6,4,6479,6332,1946,812,41.6,40.7,12.5,5.2,5574,7899,3016,1286,31.4,44.4,17.0,7.2,6,4,4211,8332,4563,2010,22.0,43.6,23.9,10.5
Ohio,Allen County,3,2,16431,29347,15259,7856,23.9,42.6,22.1,11.4,12190,29666,18453,9360,17.5,42.6,26.5,13.4,3,2,7401,27541,22390,12040,10.7,39.7,32.3,17.4
Ohio,Ashland County,4,5,7056,13478,5045,3824,24.0,45.8,17.2,13.0,5553,15673,6811,5302,16.7,47.0,20.4,15.9,4,3,4289,15042,8649,7169,12.2,42.8,24.6,20.4
Ohio,Ashtabula County,4,3,17636,28950,11545,5719,27.6,45.3,18.1,9.0,13659,31157,15661,7517,20.1,45.8,23.0,11.1,4,3,10032,30982,18835,9190,14.5,44.9,27.3,13.3
Ohio,Athens County,4,5,7662,9638,5814,7065,25.4,31.9,19.3,23.4,5384,10790,7276,8113,17.1,34.2,23.1,25.7,4,3,3619,11418,10024,10310,10.2,32.3,28.3,29.1
Ohio,Auglaize County,4,5,6516,12983,5460,2717,23.5,46.9,19.7,9.8,4311,14317,7418,4047,14.3,47.6,24.7,13.4,4,5,2330,13582,9653,5405,7.5,43.9,31.2,17.5
Ohio,Belmont County,3,2,13454,22153,8647,4391,27.7,45.5,17.8,9.0,9497,22984,11612,5523,19.1,46.3,23.4,11.1,3,2,5342,22092,15737,7671,10.5,43.5,31.0,15.1
Ohio,Brown County,1,1,7639,8771,3745,1614,35.1,40.3,17.2,7.4,6860,12324,5622,2403,25.2,45.3,20.7,8.8,1,1,4901,14598,7171,3672,16.2,48.1,23.6,12.1
Ohio,Butler County,1,1,42524,61368,39959,33138,24.0,34.7,22.6,18.7,34702,69581,54271,48659,16.7,33.6,26.2,23.5,1,1,24633,80482,64592,67331,10.4,34.0,27.2,28.4
Ohio,Carroll County,2,2,4876,8407,2493,1348,28.5,49.1,14.6,7.9,3874,10322,3489,1775,19.9,53.0,17.9,9.1,2,2,2621,9577,5683,2291,13.0,47.5,28.2,11.4
Ohio,Champaign County,6,5,5666,10836,4277,2244,24.6,47.1,18.6,9.7,4535,12330,6070,2709,17.7,48.1,23.7,10.6,6,3,3256,12033,7262,4148,12.2,45.1,27.2,15.5
Ohio,Clark County,3,2,25028,36131,21345,11446,26.6,38.5,22.7,12.2,17882,37802,25436,14178,18.8,39.7,26.7,14.9,3,2,12304,33922,30069,16815,13.2,36.4,32.3,18.1
Ohio,Clermont County,1,1,24934,33383,20030,13266,27.2,36.4,21.9,14.5,20377,40139,29440,23557,18.0,35.4,25.9,20.8,1,1,14158,45889,38298,36554,10.5,34.0,28.4,27.1
Ohio,Clinton County,6,3,5639,9415,4363,2552,25.7,42.9,19.9,11.6,4339,10837,6917,3627,16.9,42.1,26.9,14.1,6,3,3331,11251,8737,4382,12.0,40.6,31.5,15.8
Ohio,Columbiana County,4,5,19810,31675,12766,5998,28.2,45.1,18.2,8.5,14770,36214,16840,8198,19.4,47.6,22.2,10.8,4,3,9752,35109,20189,10509,12.9,46.5,26.7,13.9
Ohio,Coshocton County,6,3,6559,10968,3488,1863,28.7,47.9,15.2,8.1,5148,12356,4302,2366,21.3,51.1,17.8,9.8,6,3,3776,12686,5698,3064,15.0,50.3,22.6,12.1
Ohio,Crawford County,4,5,8105,14666,5293,2894,26.2,47.4,17.1,9.3,6216,15499,6629,3035,19.8,49.4,21.1,9.7,4,3,3682,13389,8984,3763,12.3,44.9,30.1,12.6
Ohio,Cuyahoga County,1,1,245297,291883,216926,189818,26.0,30.9,23.0,20.1,171962,281264,247509,235413,18.4,30.0,26.4,25.1,1,1,104708,247342,254525,266330,12.0,28.3,29.2,30.5
Ohio,Darke County,6,5,9037,16077,5943,2991,26.5,47.2,17.5,8.8,6041,17747,7870,3548,17.2,50.4,22.4,10.1,6,5,4187,17756,9238,4384,11.8,49.9,26.0,12.3
Ohio,Defiance County,4,5,5660,10752,4907,3043,23.2,44.1,20.1,12.5,3896,11641,6265,3624,15.3,45.8,24.6,14.3,4,5,2602,11428,7520,4319,10.1,44.2,29.1,16.7
Ohio,Delaware County,1,1,6532,14345,9889,11033,15.6,34.3,23.7,26.4,5048,17617,18974,28978,7.1,24.9,26.9,41.0,1,1,4059,24827,29064,62345,3.4,20.6,24.2,51.8
Ohio,Erie County,3,2,11907,21054,10241,6910,23.8,42.0,20.4,13.8,8699,22227,14279,9027,16.0,41.0,26.3,16.6,4,3,5275,21287,15922,11463,9.8,39.5,29.5,21.2
Ohio,Fairfield County,1,1,13869,26852,14432,10116,21.2,41.1,22.1,15.5,9911,30695,22682,16660,12.4,38.4,28.4,20.8,1,1,8277,34255,31086,25836,8.3,34.4,31.3,26.0
Ohio,Fayette County,6,3,6198,7654,2489,1513,34.7,42.9,13.9,8.5,4032,9019,3866,2037,21.3,47.6,20.4,10.7,6,3,2872,9186,4842,2763,14.6,46.7,24.6,14.1
Ohio,Franklin County,1,1,113495,173593,151154,159061,19.0,29.1,25.3,26.6,96422,183287,181429,215180,14.3,27.1,26.8,31.8,1,1,79751,200471,217474,299471,10.0,25.1,27.3,37.6
Ohio,Fulton County,2,2,5185,11187,5016,2458,21.7,46.9,21.0,10.3,3965,11838,7545,3539,14.7,44.0,28.1,13.2,2,2,2783,11641,9185,4911,9.8,40.8,32.2,17.2
Ohio,Gallia County,6,5,7016,7396,3044,2130,35.8,37.8,15.5,10.9,5306,8424,4125,2352,26.3,41.7,20.4,11.6,6,5,4178,8402,5019,3133,20.2,40.5,24.2,15.1
Ohio,Geauga County,1,1,9211,15547,13262,13270,18.0,30.3,25.9,25.9,8099,16634,15688,18795,13.7,28.1,26.5,31.7,1,1,5695,17364,17010,23533,9.0,27.3,26.7,37.0
Ohio,Greene County,2,2,14763,26406,20784,21804,17.6,31.5,24.8,26.0,11229,26773,25675,28737,12.2,29.0,27.8,31.1,2,2,8436,27712,31788,40142,7.8,25.6,29.4,37.1
Ohio,Guernsey County,6,5,7214,11264,4388,2322,28.6,44.7,17.4,9.2,5786,12400,5963,2690,21.6,46.2,22.2,10.0,6,5,4060,11756,7815,3676,14.9,43.1,28.6,13.5
Ohio,Hamilton County,1,1,134227,152594,133758,130654,24.4,27.7,24.3,23.7,94207,151759,140870,159212,17.3,27.8,25.8,29.2,1,1,55962,145252,147890,187762,10.4,27.1,27.5,35.0
Ohio,Hancock County,4,5,7087,17059,9577,7769,17.1,41.1,23.1,18.7,5308,18637,11994,9932,11.6,40.6,26.1,21.7,4,5,4298,18403,15072,13140,8.4,36.1,29.6,25.8
Ohio,Hardin County,6,6,4842,8422,3165,2160,26.0,45.3,17.0,11.6,3738,9690,3600,2192,19.4,50.4,18.7,11.4,6,6,2084,9516,5110,2612,10.8,49.2,26.4,13.5
Ohio,Harrison County,6,6,3244,5105,1627,750,30.2,47.6,15.2,7.0,2266,5509,2318,1004,20.4,49.6,20.9,9.0,6,6,1459,5459,3331,970,13.0,48.7,29.7,8.6
Ohio,Henry County,6,6,4482,8591,3290,1882,24.6,47.1,18.0,10.3,3103,9402,4246,2082,16.5,49.9,22.5,11.1,6,6,1861,8355,5763,3062,9.8,43.9,30.3,16.1
Ohio,Highland County,6,4,7637,9570,3701,1876,33.5,42.0,16.2,8.2,6238,11822,5762,2550,23.7,44.8,21.8,9.7,6,4,4539,12617,8548,3547,15.5,43.1,29.2,12.1
Ohio,Hocking County,6,4,5263,6979,2793,1333,32.2,42.6,17.1,8.1,4119,8650,4113,1838,22.0,46.2,22.0,9.8,1,1,2414,8758,5832,3015,12.1,43.7,29.1,15.1
Ohio,Holmes County,7,9,9439,5284,1887,1170,53.1,29.7,10.6,6.6,10185,6762,2333,1736,48.5,32.2,11.1,8.3,7,9,10415,8635,3650,1912,42.3,35.1,14.8,7.8
Ohio,Huron County,4,5,8930,16674,5682,3235,25.9,48.3,16.5,9.4,7123,18320,8031,4102,19.0,48.8,21.4,10.9,4,3,4768,18921,10519,5151,12.1,48.1,26.7,13.1
Ohio,Jackson County,7,9,7486,7510,2636,1504,39.1,39.2,13.8,7.9,5648,9186,4133,2339,26.5,43.1,19.4,11.0,7,8,3853,9280,5262,3816,17.3,41.8,23.7,17.2
Ohio,Jefferson County,3,2,15268,24652,9571,4803,28.1,45.4,17.6,8.8,9507,24075,12100,6137,18.3,46.5,23.4,11.8,3,2,4753,20394,15575,7250,9.9,42.5,32.5,15.1
Ohio,Knox County,4,3,7438,13274,5436,3844,24.8,44.3,18.1,12.8,6277,14520,7913,5775,18.2,42.1,22.9,16.7,4,3,4358,16278,10214,8623,11.0,41.2,25.9,21.8
Ohio,Lake County,1,1,26972,51581,38926,24869,18.9,36.2,27.3,17.5,21219,53726,47587,33645,13.6,34.4,30.5,21.5,1,1,13500,55269,51353,42801,8.3,33.9,31.5,26.3
Ohio,Lawrence County,2,2,13382,16074,6528,3235,34.1,41.0,16.6,8.2,10155,18115,9139,4276,24.4,43.5,21.9,10.3,2,2,5991,18465,12096,6277,14.0,43.1,28.2,14.7
Ohio,Licking County,1,1,19247,34707,17085,10603,23.6,42.5,20.9,13.0,14577,38649,24279,17504,15.3,40.7,25.6,18.4,1,1,11434,42149,33748,25838,10.1,37.2,29.8,22.8
Ohio,Logan County,4,3,6832,13244,4331,2373,25.5,49.5,16.2,8.9,4900,15538,6084,3440,16.4,51.9,20.3,11.5,6,3,3587,15282,7229,4858,11.6,49.4,23.4,15.7
Ohio,Lorain County,1,1,41895,64501,42193,20903,24.7,38.1,24.9,12.3,31880,68348,54522,30741,17.2,36.8,29.4,16.6,1,1,22508,69036,68051,47159,10.9,33.4,32.9,22.8
Ohio,Lucas County,2,2,68913,96747,74912,49393,23.8,33.4,25.8,17.0,49699,94008,85445,61870,17.1,32.3,29.4,21.3,2,2,33701,90404,95299,70163,11.6,31.2,32.9,24.2
Ohio,Madison County,1,1,7290,9632,4835,2139,30.5,40.3,20.2,9.0,5582,11097,6463,3473,21.0,41.7,24.3,13.0,1,1,4150,12423,8743,5205,13.6,40.7,28.6,17.1
Ohio,Mahoning County,2,2,44870,70170,36965,24653,25.4,39.7,20.9,14.0,30703,70163,43380,30557,17.6,40.1,24.8,17.5,2,2,17493,62996,48225,36689,10.6,38.1,29.2,22.2
Ohio,Marion County,4,3,10822,17883,8450,4084,26.2,43.4,20.5,9.9,8753,20008,10778,4927,19.7,45.0,24.2,11.1,4,3,6370,19651,14432,5708,13.8,42.6,31.3,12.4
Ohio,Medina County,1,1,13547,30200,19386,13829,17.6,39.2,25.2,18.0,11087,35998,27411,24509,11.2,36.4,27.7,24.8,1,1,7837,38929,36326,36940,6.5,32.4,30.3,30.8
Ohio,Meigs County,6,6,5314,6368,2016,1074,36.0,43.1,13.6,7.3,4181,7266,2997,1158,26.8,46.6,19.2,7.4,6,6,2613,7194,4586,2128,15.8,43.5,27.8,12.9
Ohio,Mercer County,7,8,5831,11748,4167,2034,24.5,49.4,17.5,8.6,4110,12739,5524,3241,16.0,49.7,21.6,12.7,7,8,2271,13324,7246,4269,8.4,49.1,26.7,15.7
Ohio,Miami County,2,2,14035,23837,13576,8445,23.4,39.8,22.7,14.1,11397,26183,17470,10715,17.3,39.8,26.6,16.3,2,2,8129,26364,22262,14713,11.4,36.9,31.1,20.6
Ohio,Monroe County,8,6,3115,5105,1287,689,30.6,50.1,12.6,6.8,2236,5277,2145,886,21.2,50.0,20.3,8.4,8,7,1472,5354,2604,1032,14.1,51.2,24.9,9.9
Ohio,Montgomery County,2,2,82639,114489,99940,74462,22.2,30.8,26.9,20.0,60595,111685,111001,83818,16.5,30.4,30.2,22.8,2,2,39313,104439,125457,93204,10.8,28.8,34.6,25.7
Ohio,Morgan County,6,7,2552,4480,1286,662,28.4,49.9,14.3,7.4,1927,5016,2088,903,19.4,50.5,21.0,9.1,6,4,1396,4961,2929,1162,13.4,47.5,28.0,11.1
Ohio,Morrow County,1,1,4920,7910,3095,1233,28.7,46.1,18.0,7.2,4409,9730,4506,1946,21.4,47.3,21.9,9.5,1,1,3036,10966,6421,3291,12.8,46.2,27.1,13.9
Ohio,Muskingum County,4,3,14918,21966,9609,5199,28.9,42.5,18.6,10.1,10620,24147,12950,6899,19.4,44.2,23.7,12.6,4,3,7759,24843,16624,8723,13.4,42.9,28.7,15.1
Ohio,Noble County,6,7,2181,3803,848,403,30.1,52.6,11.7,5.6,1974,4406,2087,743,21.4,47.8,22.7,8.1,7,10,1918,5889,2447,1049,17.0,52.1,21.6,9.3
Ohio,Ottawa County,2,2,6502,10787,5995,3647,24.1,40.1,22.3,13.5,4569,11655,7987,4618,15.8,40.4,27.7,16.0,4,5,2238,11698,9785,6566,7.4,38.6,32.3,21.7
Ohio,Paulding County,6,6,3459,6251,1884,862,27.8,50.2,15.1,6.9,2411,6887,2789,1021,18.4,52.5,21.3,7.8,6,6,1360,6593,3525,1674,10.3,50.1,26.8,12.7
Ohio,Perry County,6,4,6104,9431,2746,1130,31.4,48.6,14.1,5.8,4565,11055,4514,1492,21.1,51.1,20.9,6.9,1,1,4004,10599,6866,2649,16.6,43.9,28.5,11.0
Ohio,Pickaway County,1,1,9505,13244,5810,2821,30.3,42.2,18.5,9.0,8033,15073,8124,4028,22.8,42.8,23.0,11.4,1,1,5227,16525,10193,6590,13.6,42.9,26.5,17.1
Ohio,Pike County,7,9,5923,5645,2330,1201,39.2,37.4,15.4,8.0,5291,7358,3342,1719,29.9,41.5,18.9,9.7,7,9,4250,8042,4609,2267,22.2,42.0,24.0,11.8
Ohio,Portage County,2,2,17116,33074,17956,14580,20.7,40.0,21.7,17.6,13244,37558,23492,19779,14.1,39.9,25.0,21.0,2,2,8899,39013,28481,26899,8.6,37.8,27.6,26.0
Ohio,Preble County,2,2,7014,12006,4662,1787,27.5,47.1,18.3,7.0,5152,13880,6212,2835,18.3,49.4,22.1,10.1,6,4,3400,13208,8701,3376,11.9,46.0,30.3,11.8
Ohio,Putnam County,6,6,4505,9818,3947,1758,22.5,49.0,19.7,8.8,2989,10266,5489,2780,13.9,47.7,25.5,12.9,6,6,1651,9673,6899,4387,7.3,42.8,30.5,19.4
Ohio,Richland County,3,2,21535,34073,16330,9425,26.5,41.9,20.1,11.6,17107,37001,21211,10865,19.8,42.9,24.6,12.6,3,2,11297,35082,25431,13334,13.3,41.2,29.9,15.7
Ohio,Ross County,4,3,14761,17938,8625,4207,32.4,39.4,18.9,9.2,11796,20882,11165,5600,23.9,42.2,22.6,11.3,4,3,8311,23172,14703,7954,15.4,42.8,27.2,14.7
Ohio,Sandusky County,4,5,9118,17205,8516,4154,23.4,44.1,21.8,10.7,7252,17744,10746,4823,17.9,43.7,26.5,11.9,4,5,4195,17724,13355,5989,10.2,43.0,32.4,14.5
Ohio,Scioto County,4,5,18696,18029,10480,4380,36.2,35.0,20.3,8.5,13523,20833,12601,5279,25.9,39.9,24.1,10.1,4,5,9315,21564,14723,7665,17.5,40.5,27.6,14.4
Ohio,Seneca County,4,5,9071,16799,7102,3694,24.7,45.8,19.4,10.1,6306,17256,9058,4651,16.9,46.3,24.3,12.5,4,5,3518,17051,11238,5275,9.5,46.0,30.3,14.2
Ohio,Shelby County,4,5,7404,11511,5376,3074,27.1,42.1,19.6,11.2,5608,13712,7093,3867,18.5,45.3,23.4,12.8,4,5,3179,14244,9573,5271,9.9,44.1,29.7,16.3
Ohio,Stark County,2,2,57855,99041,49775,34482,24.0,41.1,20.6,14.3,41912,104333,61329,45397,16.6,41.2,24.2,17.9,2,2,25911,98837,77070,56577,10.0,38.3,29.8,21.9
Ohio,Summit County,2,2,73092,114973,82992,66385,21.7,34.1,24.6,19.7,51876,121705,97968,91096,14.3,33.6,27.0,25.1,2,2,33977,120628,105784,113448,9.1,32.3,28.3,30.3
Ohio,Trumbull County,2,2,37082,65482,30124,17134,24.8,43.7,20.1,11.4,26794,67818,36300,22132,17.5,44.3,23.7,14.5,2,2,16839,65933,37784,25248,11.5,45.2,25.9,17.3
Ohio,Tuscarawas County,4,5,15499,25730,8977,4986,28.1,46.6,16.3,9.0,11932,29225,12099,7397,19.7,48.2,19.9,12.2,4,5,9058,30066,15703,9243,14.1,46.9,24.5,14.4
Ohio,Union County,1,1,4893,9033,4135,2466,23.8,44.0,20.1,12.0,3705,11654,6949,4226,14.0,43.9,26.2,15.9,1,1,2770,13011,10328,9293,7.8,36.8,29.2,26.2
Ohio,Van Wert County,6,5,4049,9952,3674,1822,20.8,51.0,18.8,9.3,2601,10053,4473,2326,13.4,51.7,23.0,12.0,6,5,1647,9505,5320,3058,8.4,48.7,27.2,15.7
