county,oct_rate,state,year
Sheboygan County,3.6,Wisconsin,2004
Taylor County,3.7,Wisconsin,2004
Trempealeau County,3.3,Wisconsin,2004
Vernon County,3.7,Wisconsin,2004
Vilas County,4.4,Wisconsin,2004
Walworth County,3.5,Wisconsin,2004
Washburn County,4.5,Wisconsin,2004
Washington County,3.6,Wisconsin,2004
Waukesha County,3.4,Wisconsin,2004
Waupaca County,4.3,Wisconsin,2004
Waushara County,4.7,Wisconsin,2004
Winnebago County,3.8,Wisconsin,2004
Wood County,4.2,Wisconsin,2004
Albany County,2.6,Wyoming,2004
Big Horn County,4.1,Wyoming,2004
Campbell County,2.7,Wyoming,2004
Carbon County,3.8,Wyoming,2004
Converse County,3.5,Wyoming,2004
Crook County,3.5,Wyoming,2004
Fremont County,4.2,Wyoming,2004
Goshen County,3.8,Wyoming,2004
Hot Springs County,3.2,Wyoming,2004
Johnson County,3,Wyoming,2004
Laramie County,4.4,Wyoming,2004
Lincoln County,3.3,Wyoming,2004
Natrona County,3.3,Wyoming,2004
Niobrara County,3.3,Wyoming,2004
Park County,3.5,Wyoming,2004
Platte County,4.2,Wyoming,2004
Sheridan County,3.4,Wyoming,2004
Sublette County,1.9,Wyoming,2004
Sweetwater County,3,Wyoming,2004
Teton County,3.1,Wyoming,2004
Uinta County,3.3,Wyoming,2004
Washakie County,3.6,Wyoming,2004
Weston County,3.8,Wyoming,2004
